### Training FastDVDnet denoiser model ###
> Parameters:
	batch_size: 64
	epochs: 80
	resume_training: False
	milestone: [50, 60]
	lr: 0.001
	no_orthog: False
	save_every: 10
	save_every_epochs: 5
	patch_size: 96
	temp_patch_size: 5
	max_number_patches: 384000
	log_dir: logs/thermal_constant_nm
	train_noisy_dir: /mnt/data/users/smalayath/fastdvdnetFORK/thermal_data/noisy
	train_clean_dir: /mnt/data/users/smalayath/fastdvdnetFORK/thermal_data/clean
	val_noisy_dir: /mnt/data/users/smalayath/fastdvdnetFORK/thermal_val/thermal_val_noisy
	val_clean_dir: /mnt/data/users/smalayath/fastdvdnetFORK/thermal_val/thermal_val_clean


> Loading datasets ...
Preloading sequences:   0%|          | 0/10 [00:00<?, ?it/s][Preload] LOADED: seq_0  frames=207 dtype=uint16
Preloading sequences:  10%|#         | 1/10 [00:04<00:40,  4.49s/it][Preload] LOADED: seq_1  frames=427 dtype=uint16
Preloading sequences:  20%|##        | 2/10 [00:13<00:57,  7.13s/it][Preload] LOADED: seq_10  frames=101 dtype=uint16
Preloading sequences:  30%|###       | 3/10 [00:15<00:34,  4.94s/it][Preload] LOADED: seq_11  frames=139 dtype=uint16
Preloading sequences:  40%|####      | 4/10 [00:18<00:25,  4.19s/it][Preload] LOADED: seq_12  frames=83 dtype=uint16
Preloading sequences:  50%|#####     | 5/10 [00:20<00:16,  3.34s/it][Preload] LOADED: seq_3  frames=376 dtype=uint16
Preloading sequences:  60%|######    | 6/10 [00:28<00:19,  4.99s/it][Preload] LOADED: seq_4  frames=280 dtype=uint16
Preloading sequences:  70%|#######   | 7/10 [00:34<00:15,  5.22s/it][Preload] LOADED: seq_6  frames=251 dtype=uint16
Preloading sequences:  80%|########  | 8/10 [00:39<00:10,  5.28s/it][Preload] LOADED: seq_7  frames=178 dtype=uint16
Preloading sequences:  90%|######### | 9/10 [00:43<00:04,  4.76s/it][Preload] LOADED: seq_8  frames=127 dtype=uint16
Preloading sequences: 100%|##########| 10/10 [00:46<00:00,  4.12s/it]Preloading sequences: 100%|##########| 10/10 [00:46<00:00,  4.63s/it]
[Preload] Summary: loaded=10, skipped_no_files=0, skipped_no_common=0, skipped_errors=0
	# of training samples: 384000

[epoch 21][971/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][981/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][991/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1001/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1011/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1021/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1031/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1041/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1051/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1061/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][1071/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 21][1081/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1091/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1101/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1111/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1121/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1131/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1141/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1151/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][1161/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1171/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1181/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][1191/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1201/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1211/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][1221/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1231/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1241/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1251/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][1261/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1271/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1281/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1291/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1301/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1311/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1321/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1331/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1341/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1351/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1361/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1371/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1381/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1391/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1401/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1411/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1421/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1431/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1441/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1451/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1461/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1471/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1481/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1491/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1501/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1511/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1521/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1531/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1541/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1551/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1561/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1571/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1581/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][1591/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1601/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1611/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][1621/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1631/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1641/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1651/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1661/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1671/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1681/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1691/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1701/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1711/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1721/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1731/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1741/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1751/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1761/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1771/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1781/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1791/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1801/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][1811/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1821/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1831/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1841/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1851/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1861/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1871/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1881/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1891/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][1901/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1911/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1921/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1931/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1941/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][1951/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][1961/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][1971/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1981/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][1991/6000] loss: 0.0015 PSNR_train: 0.0000
[epoch 21][2001/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2011/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][2021/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2031/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2041/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][2051/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2061/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2071/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2081/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2091/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2101/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][2111/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2121/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2131/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2141/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2151/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2161/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2171/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2181/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2191/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2201/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2211/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2221/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2231/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2241/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2251/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2261/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2271/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2281/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][2291/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2301/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2311/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2321/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2331/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2341/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2351/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2361/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2371/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2381/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2391/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2401/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2411/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][2421/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2431/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2441/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2451/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2461/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2471/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2481/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][2491/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2501/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2511/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2521/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2531/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2541/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2551/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2561/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2571/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2581/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2591/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2601/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2611/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2621/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2631/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2641/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2651/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2661/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2671/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2681/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2691/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2701/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2711/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2721/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2731/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2741/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2751/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][2761/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2771/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2781/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2791/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2801/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2811/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2821/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2831/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2841/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2851/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2861/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2871/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2881/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2891/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2901/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2911/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2921/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2931/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2941/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2951/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2961/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2971/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][2981/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][2991/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3001/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3011/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][3021/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3031/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3041/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3051/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3061/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3071/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3081/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3091/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3101/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3111/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3121/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3131/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][3141/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3151/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3161/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 21][3171/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3181/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3191/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3201/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3211/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3221/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3231/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3241/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3251/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3261/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3271/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3281/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3291/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3301/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3311/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3321/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3331/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3341/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3351/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3361/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3371/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3381/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3391/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3401/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3411/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3421/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3431/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3441/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3451/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3461/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3471/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3481/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3491/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3501/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3511/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3521/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3531/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3541/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3551/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3561/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3571/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3581/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3591/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3601/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3611/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3621/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3631/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 21][3641/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3651/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3661/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][3671/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3681/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3691/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3701/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][3711/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3721/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3731/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3741/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3751/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3761/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3771/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3781/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3791/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3801/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][3811/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3821/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3831/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3841/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3851/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3861/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3871/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3881/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3891/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3901/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3911/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3921/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3931/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3941/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3951/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 21][3961/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][3971/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3981/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][3991/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4001/6000] loss: 0.0009 PSNR_train: 0.0000
[epoch 21][4011/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][4021/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4031/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4041/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4051/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4061/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4071/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][4081/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4091/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][4101/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4111/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4121/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4131/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4141/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4151/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][4161/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4171/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4181/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4191/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4201/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4211/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4221/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4231/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4241/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][4251/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4261/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4271/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4281/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4291/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4301/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4311/6000] loss: 0.0014 PSNR_train: 0.0000
[epoch 21][4321/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4331/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][4341/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4351/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4361/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4371/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][4381/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4391/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4401/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4411/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4421/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4431/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4441/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4451/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][4461/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4471/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4481/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4491/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][4501/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4511/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4521/6000] loss: 0.0012 PSNR_train: 0.0000
[epoch 21][4531/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4541/6000] loss: 0.0013 PSNR_train: 0.0000
[epoch 21][4551/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4561/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4571/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4581/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4591/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4601/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4611/6000] loss: 0.0011 PSNR_train: 0.0000
[epoch 21][4621/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4631/6000] loss: 0.0010 PSNR_train: 0.0000
[epoch 21][4641/6000] loss: 0.0011 PSNR_train: 0.0000
